model_scope,code,name,date,model_value,prior_prob_low_state,prior_prob_high_state,prob_low_state,prob_high_state,state,regime_label
full_sample,M0001227,中国:PPI:当月同比,1997/9/30,-0.901144476,1,8.78E-23,1,1.02E-23,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1997/10/31,-2.449631148,0.92,0.08,0.999059992,0.000940008,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1997/11/30,-1.186955975,0.919210394,0.080789606,0.993475474,0.006524526,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1997/12/31,-1.169156341,0.914519398,0.085480602,0.992873928,0.007126072,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/1/31,-1.948654979,0.914014099,0.085985901,0.997813618,0.002186382,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/2/28,-2.1182658,0.918163439,0.081836561,0.998401157,0.001598843,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/3/31,-3.126616651,0.918656972,0.081343028,0.999660131,0.000339869,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/4/30,-3.248771583,0.91971451,0.08028549,0.99972205,0.00027795,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/5/31,-4.42098753,0.919766522,0.080233478,0.999953797,4.62E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/6/30,-5.027990449,0.919961189,0.080038811,0.999981799,1.82E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/7/31,-5.796018419,0.919984711,0.080015289,0.999994383,5.62E-06,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/8/31,-5.413214687,0.919995282,0.080004718,0.99998991,1.01E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/9/30,-3.967425792,0.919991525,0.080008475,0.99990779,9.22E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/10/31,-2.774370409,0.919922544,0.080077456,0.999427315,0.000572685,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/11/30,-3.948278112,0.919518944,0.080481056,0.999904439,9.56E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1998/12/31,-2.893755076,0.919919729,0.080080271,0.99952288,0.00047712,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/1/31,-2.369389554,0.91959922,0.08040078,0.998931521,0.001068479,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/2/28,-2.80176315,0.919102477,0.080897523,0.999444697,0.000555303,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/3/31,-2.812655437,0.919533546,0.080466454,0.999457035,0.000542965,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/4/30,-1.419104846,0.91954391,0.08045609,0.995437966,0.004562034,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/5/31,-4.629112258,0.916167892,0.083832108,0.999964754,3.52E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/6/30,-0.25315473,0.919970394,0.080029606,0.973579964,0.026420036,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/7/31,-1.789549381,0.89780717,0.10219283,0.996629303,0.003370697,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/8/31,-0.620219311,0.917168614,0.082831386,0.984189459,0.015810541,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/9/30,-1.59193937,0.906719145,0.093280855,0.995880792,0.004119208,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/10/31,-0.077496848,0.916539866,0.083460134,0.964164653,0.035835347,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/11/30,-0.929483795,0.889898308,0.110101692,0.986475682,0.013524318,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,1999/12/31,-1.396730992,0.908639573,0.091360427,0.994579564,0.005420436,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2000/1/31,-0.422288022,0.915446834,0.084553166,0.978242112,0.021757888,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2000/2/29,1.395226909,0.901723374,0.098276626,0.702409778,0.297590222,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2000/3/31,0.058883401,0.670024213,0.329975787,0.801496379,0.198503621,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2000/4/30,2.465309023,0.753256958,0.246743042,0.132471004,0.867528996,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2000/5/31,-0.459431304,0.191275643,0.808724357,0.50971114,0.49028886,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2000/6/30,0.298335002,0.508157358,0.491842642,0.587480897,0.412519103,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2000/7/31,4.421757033,0.573483954,0.426516046,0.003356969,0.996643031,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2000/8/31,2.186066079,0.082819854,0.917180146,0.006877253,0.993122747,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2000/9/30,1.983967477,0.085776892,0.914223108,0.009708109,0.990291891,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2000/10/31,0.553021243,0.088154812,0.911845188,0.082776183,0.917223817,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2000/11/30,0.453629981,0.149531994,0.850468006,0.160433471,0.839566529,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2000/12/31,-0.766842843,0.214764116,0.785235884,0.658046694,0.341953306,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/1/31,2.974012809,0.632759223,0.367240777,0.038060409,0.961939591,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2001/2/28,-4.608234147,0.111970743,0.888029257,0.996855748,0.003144252,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/3/31,-2.903620664,0.917358829,0.082641171,0.999513651,0.000486349,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/4/30,-3.06652853,0.919591467,0.080408533,0.999632061,0.000367939,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/5/31,-2.875149069,0.919690931,0.080309069,0.999507582,0.000492418,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/6/30,-1.730084185,0.919586369,0.080413631,0.99716225,0.00283775,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/7/31,-2.700111232,0.91761629,0.08238371,0.999338312,0.000661688,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/8/31,-2.341326716,0.919444182,0.080555818,0.998882349,0.001117651,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/9/30,-1.706698862,0.919061173,0.080938827,0.99703832,0.00296168,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/10/31,-2.488353169,0.917512189,0.082487811,0.999084029,0.000915971,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/11/30,-2.125882583,0.919230584,0.080769416,0.998442039,0.001557961,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2001/12/31,-3.614087756,0.918691313,0.081308687,0.999838861,0.000161139,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/1/31,-3.987386464,0.919864643,0.080135357,0.99991041,8.96E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/2/28,-3.734986474,0.919924745,0.080075255,0.999868284,0.000131716,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/3/31,-2.979286184,0.919889358,0.080110642,0.999581221,0.000418779,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/4/30,-1.541717081,0.919648226,0.080351774,0.99622084,0.00377916,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/5/31,-0.265512083,0.916825506,0.083174494,0.972980369,0.027019631,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/6/30,-1.135828422,0.89730351,0.10269649,0.990836728,0.009163272,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/7/31,-0.019649341,0.912302851,0.087697149,0.958894745,0.041105255,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/8/31,-0.319661242,0.885471586,0.114528414,0.964837838,0.035162162,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/9/30,0.18966154,0.890463784,0.109536216,0.929741595,0.070258405,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/10/31,0.02812117,0.860982939,0.139017061,0.928104734,0.071895266,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/11/30,0.155133126,0.859607977,0.140392023,0.913102476,0.086897524,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2002/12/31,-0.675467005,0.84700608,0.15299392,0.971321683,0.028678317,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/1/31,1.747015016,0.895910214,0.104089786,0.56377527,0.43622473,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/2/28,3.211977844,0.553571227,0.446428773,0.019399584,0.980600416,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2003/3/31,4.078454128,0.096295651,0.903704349,0.000451207,0.999548793,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2003/4/30,2.501702535,0.080379014,0.919620986,0.004118053,0.995881947,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2003/5/31,1.176613603,0.083459165,0.916540835,0.031694273,0.968305727,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2003/6/30,-0.107247207,0.106623189,0.893376811,0.234318045,0.765681955,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2003/7/31,-0.277228467,0.276827158,0.723172842,0.560083091,0.439916909,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/8/31,-0.94574896,0.550469796,0.449530204,0.918893509,0.081106491,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/9/30,-3.633319006,0.851870548,0.148129452,0.999692634,0.000307366,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/10/31,-4.001990165,0.919741813,0.080258187,0.999912244,8.78E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/11/30,-2.890366821,0.919926285,0.080073715,0.999520444,0.000479556,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2003/12/31,1.421473112,0.919597173,0.080402827,0.738656605,0.261343395,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2004/1/31,4.32093859,0.700471548,0.299528452,0.006789264,0.993210736,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/2/29,4.507652411,0.085702981,0.914297019,0.000205851,0.999794149,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/3/31,4.147006643,0.080172915,0.919827085,0.000332358,0.999667642,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/4/30,4.501977222,0.080279181,0.919720819,0.000193361,0.999806639,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/5/31,4.561155856,0.080162423,0.919837577,0.000176342,0.999823658,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/6/30,5.716875811,0.080148127,0.919851873,3.01E-05,0.999969925,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/7/31,4.113900254,0.080025263,0.919974737,0.000348925,0.999651075,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/8/31,3.621360457,0.080293097,0.919706903,0.000743868,0.999256132,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/9/30,4.721324873,0.080624849,0.919375151,0.000138879,0.999861121,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/10/31,5.7218028,0.080116658,0.919883342,2.98E-05,0.999970164,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/11/30,5.015719509,0.080025063,0.919974937,8.78E-05,0.999912205,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2004/12/31,3.279170138,0.080073747,0.919926253,0.001251452,0.998748548,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/1/31,1.766009913,0.08105122,0.91894878,0.012700821,0.987299179,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/2/28,0.737881225,0.090668689,0.909331311,0.065544355,0.934455645,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/3/31,2.284188915,0.135057258,0.864942742,0.010199873,0.989800127,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/4/30,1.775551169,0.088567894,0.911432106,0.013775305,0.986224695,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/5/31,0.988050409,0.091571256,0.908428744,0.046124442,0.953875558,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/6/30,0.668022322,0.118744531,0.881255469,0.09541825,0.90458175,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/7/31,1.486761513,0.16015133,0.83984867,0.040898385,0.959101615,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/8/31,3.551574753,0.114354643,0.885645357,0.001223586,0.998776414,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/9/30,4.349162933,0.081027812,0.918972188,0.000246771,0.999753229,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/10/31,3.219024863,0.080207288,0.919792712,0.001374428,0.998625572,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/11/30,1.524942071,0.081154519,0.918845481,0.018288998,0.981711002,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2005/12/31,0.758495609,0.095362758,0.904637242,0.067036227,0.932963773,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/1/31,0.146086572,0.136310431,0.863689569,0.21545478,0.78454522,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/2/28,1.640239198,0.260982015,0.739017985,0.058770201,0.941229799,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/3/31,0.156985609,0.129366968,0.870633032,0.202729463,0.797270537,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/4/30,-0.045029922,0.250292749,0.749707251,0.437664219,0.562335781,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/5/31,1.590894937,0.447637944,0.552362056,0.133844519,0.866155481,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/6/30,2.376322301,0.192429396,0.807570604,0.013473537,0.986526463,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/7/31,3.865808254,0.091317771,0.908682229,0.000589129,0.999410871,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/8/31,2.230722425,0.080494868,0.919505132,0.006230914,0.993769086,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/9/30,2.786099369,0.085233967,0.914766033,0.00284444,0.99715556,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/10/31,1.392482221,0.08238933,0.91761067,0.022668737,0.977331263,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/11/30,2.296684428,0.099041739,0.900958261,0.007067165,0.992932835,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2006/12/31,2.925558193,0.085936419,0.914063581,0.002319716,0.997680284,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/1/31,1.51614131,0.081948561,0.918051439,0.018726206,0.981273794,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/2/28,-0.379581218,0.095730013,0.904269987,0.291687104,0.708312896,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/3/31,0.290365182,0.325017167,0.674982833,0.401869009,0.598130991,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/4/30,0.578924022,0.417569967,0.582430033,0.391447162,0.608552838,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/5/31,0.870126064,0.408815616,0.591184384,0.28434967,0.71565033,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/6/30,2.009081722,0.318853723,0.681146277,0.044950901,0.955049099,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/7/31,1.048851819,0.117758757,0.882241243,0.055124063,0.944875937,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/8/31,0.990804716,0.126304213,0.873695787,0.064594845,0.935405155,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/9/30,0.783580518,0.13425967,0.86574033,0.092332179,0.907667821,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/10/31,2.556984543,0.15755903,0.84244097,0.008064831,0.991935169,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/11/30,2.81207833,0.086774458,0.913225542,0.00278783,0.99721217,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2007/12/31,4.133785555,0.082341777,0.917658223,0.000349144,0.999650856,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/1/31,4.64232566,0.080293281,0.919706719,0.000156022,0.999843978,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/2/29,5.532899539,0.080131059,0.919868941,3.98E-05,0.999960155,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/3/31,6.813610078,0.08003347,0.91996653,5.61E-06,0.999994394,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/4/30,6.621346951,0.080004709,0.919995291,7.52E-06,0.99999248,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/5/31,6.639799515,0.080006317,0.919993683,7.31E-06,0.999992689,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/6/30,6.251341175,0.080006141,0.919993859,1.32E-05,0.999986752,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/7/31,5.733256593,0.080011128,0.919988872,2.93E-05,0.999970724,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/8/31,5.805355867,0.080024592,0.919975408,2.62E-05,0.999973777,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/9/30,4.332373509,0.080022027,0.919977973,0.000249777,0.999750223,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/10/31,2.25461901,0.080209813,0.919790187,0.005985511,0.994014489,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2008/11/30,-3.84828835,0.085027829,0.914972171,0.98649214,0.01350786,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2008/12/31,-5.187560915,0.908653398,0.091346602,0.999983526,1.65E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/1/31,-7.879292152,0.919986161,0.080013839,0.999999768,2.32E-07,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/2/28,-9.057925591,0.919999805,0.080000195,0.999999962,3.81E-08,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/3/31,-11.84547885,0.919999968,0.080000032,0.999999999,5.36E-10,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/4/30,-11.13232438,0.92,0.08,0.999999998,1.59E-09,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/5/31,-10.30690053,0.919999999,0.080000001,0.999999994,5.64E-09,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/6/30,-6.564196927,0.919999995,0.080000005,0.999998267,1.73E-06,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/7/31,-1.360346587,0.919998544,0.080001456,0.995041363,0.004958637,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/8/31,-0.789228661,0.915834745,0.084165255,0.98753587,0.01246413,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/9/30,0.923351239,0.909530131,0.090469869,0.841886727,0.158113273,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/10/31,-0.530477359,0.787184851,0.212815149,0.947715678,0.052284322,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2009/11/30,3.531334695,0.876081169,0.123918831,0.064710884,0.935289116,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2009/12/31,5.218857191,0.134357143,0.865642857,0.000114793,0.999885207,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/1/31,8.286938923,0.080096426,0.919903574,5.89E-07,0.999999411,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/2/28,8.797479457,0.080000494,0.919999506,2.69E-07,0.999999731,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/3/31,9.138473876,0.080000226,0.919999774,1.60E-07,0.99999984,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/4/30,8.765770046,0.080000134,0.919999866,2.82E-07,0.999999718,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/5/31,7.756186767,0.080000237,0.919999763,1.32E-06,0.999998676,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/6/30,5.600531686,0.080001112,0.919998888,3.59E-05,0.999964136,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2010/7/31,-1.719731175,0.080030126,0.919969874,0.724596952,0.275403048,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2010/8/31,-3.933320202,0.68866144,0.31133856,0.999495177,0.000504823,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2010/9/30,-5.118802127,0.919575949,0.080424051,0.999984077,1.59E-05,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2010/10/31,-2.267920705,0.919986625,0.080013375,0.998758777,0.001241223,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2010/11/30,0.508897378,0.918957373,0.081042627,0.918859791,0.081140209,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2010/12/31,0.803620771,0.851842224,0.148157776,0.785292235,0.214707765,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2011/1/31,2.680173607,0.739645478,0.260354522,0.092789606,0.907210394,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/2/28,4.895073523,0.157943269,0.842056731,0.000227668,0.999772332,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/3/31,7.36214832,0.080191241,0.919808759,2.43E-06,0.999997574,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/4/30,6.335148322,0.080002038,0.919997962,1.17E-05,0.999988347,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/5/31,6.081472906,0.080009788,0.919990212,1.72E-05,0.999982818,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/6/30,4.199160269,0.080014433,0.919985567,0.000306211,0.999693789,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/7/31,3.316543738,0.080257217,0.919742783,0.001184906,0.998815094,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/8/31,4.252693219,0.080995321,0.919004679,0.000285894,0.999714106,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/9/30,1.914534009,0.080240151,0.919759849,0.010035474,0.989964526,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/10/31,1.115616843,0.088429798,0.911570202,0.03687055,0.96312945,高均值状态,PPI同比高位区制
full_sample,M0001227,中国:PPI:当月同比,2011/11/30,-0.985714442,0.110971262,0.889028738,0.551106374,0.448893626,低均值状态,PPI同比低位区制
full_sample,M0001227,中国:PPI:当月同比,2011/12/31,-0.894392037,0.542929355,0.457070645,0.910388219,0.089611781,低均值状态,PPI同比低位区制
