date,growth_prob,inflation_prob,growth_high,inflation_high,model_quadrant,model,actual_growth_score,actual_inflation_score,actual_growth_high,actual_inflation_high,actual_quadrant,growth_match,inflation_match,quadrant_match
2012-12-31,0.0724845009345193,0.23406613619709016,False,False,衰退,模型B：切换AR(1)回归,-0.044113381381639144,-0.24533284825556823,False,False,衰退,True,True,True
2013-01-31,0.5006467330341462,0.0007054234380690625,True,False,复苏,模型B：切换AR(1)回归,0.45029815474187834,-0.3356663661889787,True,False,复苏,True,True,True
2013-02-28,0.5009615146710366,0.0006443508484991076,True,False,复苏,模型B：切换AR(1)回归,-0.7223258424469626,-0.02151568540005505,False,False,衰退,False,True,False
2013-03-31,0.5009588937627472,0.0007291111435372751,True,False,复苏,模型B：切换AR(1)回归,-0.08768028619364807,-0.35640448201521896,False,False,衰退,False,True,False
2013-04-30,0.04057427598176331,0.0009540662430008418,False,False,衰退,模型B：切换AR(1)回归,-0.11607734007991428,-0.3506713298826786,False,False,衰退,True,True,True
2013-05-31,0.006110284236131106,0.0012290906571040061,False,False,衰退,模型B：切换AR(1)回归,-0.08515197770602481,-0.4541826852359016,False,False,衰退,True,True,True
2013-06-30,0.00406739750743053,0.0014615712141199664,False,False,衰退,模型B：切换AR(1)回归,-0.2401673191685191,-0.28523120003783187,False,False,衰退,True,True,True
2013-07-31,0.004248793117754656,0.0008926600553660952,False,False,衰退,模型B：切换AR(1)回归,-0.144474393966182,-0.23607788488474135,False,False,衰退,True,True,True
2013-08-31,0.004916015763454834,0.0006483306268931999,False,False,衰退,模型B：切换AR(1)回归,0.03932653097562388,-0.19233999354290074,True,False,复苏,False,True,False
2013-09-30,0.005489810537879323,0.000565683480037006,False,False,衰退,模型B：切换AR(1)回归,0.04399461835782799,-0.03357154708120896,True,False,复苏,False,True,False
2013-10-31,0.006784101309433983,0.0005857469436660389,False,False,衰退,模型B：切换AR(1)回归,0.1083736515932319,-0.011902198095079308,True,False,复苏,False,True,False
2013-11-30,0.004101074589375796,0.000659265349173368,False,False,衰退,模型B：切换AR(1)回归,0.08678446398374931,-0.05136023216185781,True,False,复苏,False,True,False
2013-12-31,0.0037020504066633455,0.0008309458977003021,False,False,衰退,模型B：切换AR(1)回归,-0.011048240113168802,-0.1813989087697473,False,False,衰退,True,True,True
2014-01-31,0.0034160569103806973,0.0008429089909419913,False,False,衰退,模型B：切换AR(1)回归,-0.19270938616039368,-0.2157452780167594,False,False,衰退,True,True,True
2014-02-28,0.003425200365451046,0.0008757187027935767,False,False,衰退,模型B：切换AR(1)回归,-0.22830283591648737,-0.3964612181480402,False,False,衰退,True,True,True
2014-03-31,0.003365115894010657,0.001011432690628367,False,False,衰退,模型B：切换AR(1)回归,-0.2092419567946295,-0.3157613831763636,False,False,衰退,True,True,True
2014-04-30,0.003437888839973035,0.0008511460192497709,False,False,衰退,模型B：切换AR(1)回归,-0.1973774735425979,-0.43633006121465734,False,False,衰退,True,True,True
2014-05-31,0.0037149362288803516,0.0007228522926823525,False,False,衰退,模型B：切换AR(1)回归,-0.11393756118533477,-0.1966066509191925,False,False,衰退,True,True,True
2014-06-30,0.0038338958195338136,0.0006364877745216695,False,False,衰退,模型B：切换AR(1)回归,-0.04703021946230637,-0.19640390620419962,False,False,衰退,True,True,True
2014-07-31,0.005127964356279553,0.0005516955865087869,False,False,衰退,模型B：切换AR(1)回归,0.07200314265105183,-0.18316024353229737,True,False,复苏,False,True,False
2014-08-31,0.010742245483407426,0.0005581361102730278,False,False,衰退,模型B：切换AR(1)回归,-0.1934864453464799,-0.2977496342044339,False,False,衰退,True,True,True
2014-09-30,0.004978880928329753,0.0006614286936432895,False,False,衰退,模型B：切换AR(1)回归,-0.11432609077837727,-0.45942932185326013,False,False,衰退,True,True,True
2014-10-31,0.0035735863988242923,0.0009158973970234351,False,False,衰退,模型B：切换AR(1)回归,-0.19309791575343743,-0.5154940385224313,False,False,衰退,True,True,True
2014-11-30,0.00419846025067747,0.0014602874256766404,False,False,衰退,模型B：切换AR(1)回归,-0.3243842907118698,-0.6079517476002578,False,False,衰退,True,True,True
2014-12-31,0.009232845468277644,0.0026676501588198853,False,False,衰退,模型B：切换AR(1)回归,-0.31213127786679423,-0.6594754704194186,False,False,衰退,True,True,True
2015-01-31,0.0768400989665906,0.002796242903844775,False,False,衰退,模型B：切换AR(1)回归,-0.2469751854453042,-0.966103902442193,False,False,衰退,True,True,True
2015-02-28,0.4989814741026223,0.39629226424416947,False,False,衰退,模型B：切换AR(1)回归,-0.6596980585130958,-0.8433659394567119,False,False,衰退,True,True,True
2015-03-31,0.04950573219209687,0.0012118403272131672,False,False,衰退,模型B：切换AR(1)回归,-0.47764838287282707,-0.8316239707910955,False,False,衰退,True,True,True
2015-04-30,0.006469479511521628,0.0009035964698992816,False,False,衰退,模型B：切换AR(1)回归,-0.4560591952633445,-0.7978893284552379,False,False,衰退,True,True,True
2015-05-31,0.003570656201752765,0.0006518261137389905,False,False,衰退,模型B：切换AR(1)回归,-0.4226055244018303,-0.8749655880093733,False,False,衰退,True,True,True
2015-06-30,0.003530779841762527,0.0005556729363228132,False,False,衰退,模型B：切换AR(1)回归,-0.3722307533130377,-0.8557092641960056,False,False,衰退,True,True,True
2015-07-31,0.003974215542580978,0.0005480271453249833,False,False,衰退,模型B：切换AR(1)回归,-0.46792367851537625,-0.8498039222881234,False,False,衰退,True,True,True
2015-08-31,0.003707597775746822,0.0005825174153563559,False,False,衰退,模型B：切换AR(1)回归,-0.517909920011125,-0.8300465209872856,False,False,衰退,True,True,True
2015-09-30,0.004523291510767266,0.3889731621480171,False,False,衰退,模型B：切换AR(1)回归,-0.5276346243685772,-0.927222847883159,False,False,衰退,True,True,True
2015-10-31,0.0034621656781100626,0.0007748312114675441,False,False,衰退,模型B：切换AR(1)回归,-0.5348310202384048,-1.0086233112702596,False,False,衰退,True,True,True
2015-11-30,0.0037835181611110143,0.0008141460917242362,False,False,衰退,模型B：切换AR(1)回归,-0.5297744032631567,-0.9511896382255313,False,False,衰退,True,True,True
2015-12-31,0.0037291225315745882,0.0006543012571655709,False,False,衰退,模型B：切换AR(1)回归,-0.53230271175078,-0.9210777583157378,False,False,衰退,True,True,True
2016-01-31,0.004043369242472341,0.0006329929569824555,False,False,衰退,模型B：切换AR(1)回归,-0.5919519857646998,-0.8019420737520105,False,False,衰退,True,True,True
2016-02-29,0.007761782029072912,0.0006824387665753941,False,False,衰退,模型B：切换AR(1)回归,-0.7371936103205784,-0.6260058484345469,False,False,衰退,True,True,True
2016-03-31,0.008368670174329376,0.0007868335105588767,False,False,衰退,模型B：切换AR(1)回归,-0.3722307533130377,-0.5591471774809957,False,False,衰退,True,True,True
2016-04-30,0.004578783293443019,0.0007559232574954171,False,False,衰退,模型B：切换AR(1)回归,-0.44886279939351703,-0.4524399973504935,False,False,衰退,True,True,True
2016-05-31,0.0034703299986950462,0.0006584360394665642,False,False,衰退,模型B：切换AR(1)回归,-0.44886279939351703,-0.4619815355488387,False,False,衰退,True,True,True
2016-06-30,0.0033773557816551545,0.3376441916878969,False,False,衰退,模型B：切换AR(1)回归,-0.4535308867757212,-0.4817992128860926,False,False,衰退,True,True,True
2016-07-31,0.003535977830146746,0.0009604135512143524,False,False,衰退,模型B：切换AR(1)回归,-0.48698455763723547,-0.41216965383612497,False,False,衰退,True,True,True
2016-08-31,0.0037237434598012655,0.0015005937208403377,False,False,衰退,模型B：切换AR(1)回归,-0.3700909744184582,-0.4243870271108974,False,False,衰退,True,True,True
2016-09-30,0.004116488644209876,0.0023887141759507883,False,False,衰退,模型B：切换AR(1)回归,-0.38448376615811325,-0.171863858164421,False,False,衰退,True,True,True
2016-10-31,0.007150859491153525,0.004450110100865668,False,False,衰退,模型B：切换AR(1)回归,-0.23199673318324085,-0.00370834017021693,False,False,衰退,True,True,True
2016-11-30,0.007075198934832912,0.006100898844810216,False,False,衰退,模型B：切换AR(1)回归,-0.12949594170411854,0.27015905688433484,False,True,滞胀,True,False,False
2016-12-31,0.02804676321355161,0.008656362844666882,False,False,衰退,模型B：切换AR(1)回归,-0.20107137080935125,0.46771460289156164,False,True,滞胀,True,False,False
2017-01-31,0.3402596822129109,0.009451876366498739,False,False,衰退,模型B：切换AR(1)回归,-0.4405398644343526,0.7472359241428772,False,True,滞胀,True,False,False
2017-02-28,0.5011703681895857,0.007939481703101174,True,False,复苏,模型B：切换AR(1)回归,0.14812042798831604,0.3865959362283126,True,True,过热,True,False,False
2017-03-31,0.11250551849847955,0.005403728026189977,False,False,衰退,模型B：切换AR(1)回归,-0.009685520404675532,0.3907533302866061,False,True,滞胀,True,False,False
2017-04-30,0.014557864517981876,0.00405513641970368,False,False,衰退,模型B：切换AR(1)回归,-0.20321114970393075,0.3367329745932023,False,True,滞胀,True,False,False
2017-05-31,0.00453000129447263,0.003846988618011585,False,False,衰退,模型B：切换AR(1)回归,-0.20321114970393075,0.31595888783394055,False,True,滞胀,True,False,False
2017-06-30,0.005670341882709621,0.003465237642316394,False,False,衰退,模型B：切换AR(1)回归,-0.028746399526533406,0.31595888783394055,False,True,滞胀,True,False,False
2017-07-31,0.005311473135065546,0.004067136917941004,False,False,衰退,模型B：切换AR(1)回归,-0.17228578733004118,0.289637314486219,False,True,滞胀,True,False,False
2017-08-31,0.005539233048024799,0.0026699785848913814,False,False,衰退,模型B：切换AR(1)回归,-0.1438887334437736,0.4835803250348174,False,True,滞胀,True,False,False
2017-09-30,0.008249247866389047,0.0023081688014319124,False,False,衰退,模型B：切换AR(1)回归,0.03271579562820329,0.49742971620765863,True,True,过热,False,False,False
2017-10-31,0.006028274802433174,0.0024367384182012843,False,False,衰退,模型B：切换AR(1)回归,-0.14855682082597776,0.5763944362508232,False,True,滞胀,True,False,False
2017-11-30,0.00733192986623963,0.0033456754848175084,False,False,衰退,模型B：切换AR(1)回归,-0.11763145845208824,0.40184830346352574,False,True,滞胀,True,False,False
2017-12-31,0.03808306250092672,0.0034757778831978597,False,False,衰退,模型B：切换AR(1)回归,-0.14855682082597776,0.328431070008821,False,True,滞胀,True,False,False
2018-01-31,0.5015212366436279,0.002902112752215402,True,False,复苏,模型B：切换AR(1)回归,0.45881179037162495,0.18297381209737215,True,True,过热,True,False,False
2018-02-28,0.5062050252157063,0.0032457749435925356,True,False,复苏,模型B：切换AR(1)回归,-0.9950799659966264,0.48498330109718946,False,True,滞胀,False,False,False
2018-03-31,0.5114051851192905,0.004241547712747547,True,False,复苏,模型B：切换AR(1)回归,-0.18201049168749203,0.20791817644713298,False,True,滞胀,False,False,False
2018-04-30,0.04864865541007327,0.006829093801102936,False,False,衰退,模型B：切换AR(1)回归,-0.12910741211107613,0.16219972533811045,False,True,滞胀,True,False,False
2018-05-31,0.007564719478915915,0.0071444462261950874,False,False,衰退,模型B：切换AR(1)回归,-0.048195808241436405,0.23977435285110865,False,True,滞胀,True,False,False
2018-06-30,0.004349839659300952,0.008095596440325124,False,False,衰退,模型B：切换AR(1)回归,-0.18201049168749203,0.3325884640671144,False,True,滞胀,True,False,False
2018-07-31,0.003475045776034512,0.38289929299082714,False,False,衰退,模型B：切换AR(1)回归,-0.23919312905306833,0.37414952111784344,False,True,滞胀,True,False,False
2018-08-31,0.003855619970830057,0.008260412366182352,False,False,衰退,模型B：切换AR(1)回归,-0.212935854061383,0.3713822195897163,False,True,滞胀,True,False,False
2018-09-30,0.009955725594284232,0.008345419670474226,False,False,衰退,模型B：切换AR(1)回归,-0.32982943728016023,0.3686149180615893,False,True,滞胀,True,False,False
2018-10-31,0.005281740191169569,0.010184246236532716,False,False,衰退,模型B：切换AR(1)回归,-0.4369983161414853,0.3353686491274471,False,True,滞胀,True,False,False
2018-11-30,0.004418197215699359,0.015375567308999262,False,False,衰退,模型B：切换AR(1)回归,-0.5111020537343414,0.1899113912159984,False,True,滞胀,True,False,False
2018-12-31,0.01227817753921694,0.02691059737447144,False,False,衰退,模型B：切换AR(1)回归,-0.6038781408560128,-0.08853094243201891,False,False,衰退,True,True,True
2019-01-31,0.08500908626616088,0.019352777686379278,False,False,衰退,模型B：切换AR(1)回归,-0.5058186101812459,-0.22983080628517422,False,False,衰退,True,True,True
2019-02-28,0.4713136272126574,0.012017754818250568,False,False,衰退,模型B：切换AR(1)回归,-0.810343964295307,-0.2824739529806173,False,False,衰退,True,True,True
2019-03-31,0.49111777601877504,0.007829330230146874,False,False,衰退,模型B：切换AR(1)回归,-0.19270938616039368,-0.03865509726470297,False,False,衰退,True,True,True
2019-04-30,0.23678692282178937,0.005382802115218884,False,False,衰退,模型B：切换AR(1)回归,-0.4920411746124821,0.06939849765431033,False,True,滞胀,True,False,False
2019-05-31,0.023157624111912477,0.0036476269449005304,False,False,衰退,模型B：切换AR(1)回归,-0.6542529119448053,0.08879537541561133,False,True,滞胀,True,False,False
2019-06-30,0.006423070933537431,0.003140701241480482,False,False,衰退,模型B：切换AR(1)回归,-0.5606997656370477,0.02230283754732712,False,True,滞胀,True,False,False
2019-07-31,0.007056192279486565,0.0035031779239227947,False,False,衰退,模型B：切换AR(1)回归,-0.6114630663188827,0.015378141960906477,False,True,滞胀,True,False,False
2019-08-31,0.004370261727909761,0.004972106132308905,False,False,衰退,模型B：切换AR(1)回归,-0.6783704080419112,-0.040032306262663714,False,False,衰退,True,True,True
2019-09-30,0.0042664520730433175,0.005001510759376646,False,False,衰退,模型B：切换AR(1)回归,-0.5204382284987497,-0.031717518146076734,False,False,衰退,True,True,True
2019-10-31,0.006021932715888315,0.0037223237554237757,False,False,衰退,模型B：切换AR(1)回归,-0.6949029786761471,0.13452671005683936,False,True,滞胀,True,False,False
2019-11-30,0.011511185912892713,0.003565492402151576,False,False,衰退,模型B：切换AR(1)回归,-0.41540912853200274,0.3409419027803183,False,True,滞胀,True,False,False
2019-12-31,0.054231594384150233,0.003536785501090779,False,False,衰退,模型B：切换AR(1)回归,-0.36503435744321017,0.4406807095827446,False,True,滞胀,True,False,False
2020-01-31,0.5812789320169608,0.004533015260206267,True,False,复苏,模型B：切换AR(1)回归,-1.2101253338652522,0.7440674075805226,False,True,滞胀,False,False,False
2020-02-29,1.0000000000000007,0.0045921633274194195,True,False,复苏,模型B：切换AR(1)回归,-5.486908606904992,0.6360138126615094,False,True,滞胀,False,False,False
2020-03-31,1.0000000000000007,0.0060507739371075606,True,False,复苏,模型B：切换AR(1)回归,-0.5976502028359507,0.27721666644016113,False,True,滞胀,False,False,False
2020-04-30,0.5413209051954277,0.008845425374920168,True,False,复苏,模型B：切换AR(1)回归,-0.466560958806883,-0.16331250135247888,False,False,衰退,False,True,False
2020-05-31,0.05972130808335958,0.014116036702971107,False,False,衰退,模型B：切换AR(1)回归,-0.4687007377014625,-0.4666991993502568,False,False,衰退,True,True,True
2020-06-30,0.020084556388358744,0.02160984510970477,False,False,衰退,模型B：切换AR(1)回归,-0.38273251685657617,-0.362802998489537,False,False,衰退,True,True,True
2020-07-31,0.021533559973709555,0.03563409642064848,False,False,衰退,模型B：切换AR(1)回归,-0.3446107586128577,-0.24366731392580968,False,False,衰退,True,True,True
2020-08-31,0.06065000828443122,0.061676683188510266,False,False,衰退,模型B：切换AR(1)回归,-0.3061004707760968,-0.27830367539011824,False,False,衰退,True,True,True
2020-09-30,0.42327435260194535,0.09992631176828291,False,False,衰退,模型B：切换AR(1)回归,-0.11724292885904439,-0.473636778468883,False,False,衰退,True,True,True
2020-10-31,0.9557309609891114,0.18248728362722716,True,False,复苏,模型B：切换AR(1)回归,-0.1363038079809036,-0.7894956586415414,False,False,衰退,False,True,False
2020-11-30,0.4810034511203778,0.31126655392124675,False,False,衰退,模型B：切换AR(1)回归,0.004318741741937054,-0.9862188542504726,True,False,复苏,False,True,False
2020-12-31,0.4676305609579262,0.4137378866080609,False,False,衰退,模型B：切换AR(1)回归,-0.012213828892298856,-0.6800648547245673,False,False,衰退,True,True,True
2021-01-31,0.9998831146606418,0.41708235138987915,True,False,复苏,模型B：切换AR(1)回归,1.1758657123183474,-0.7340980939501769,True,False,复苏,True,True,True
2021-02-28,0.9998287261928256,0.4304444787124428,True,False,复苏,模型B：切换AR(1)回归,2.9811925038116738,-0.5526272655764589,True,False,复苏,True,True,True
2021-03-31,0.9468442812115446,0.46313712250190353,True,False,复苏,模型B：切换AR(1)回归,0.47714109025597207,-0.09548140508285069,True,False,复苏,True,True,True
2021-04-30,0.353707164670039,0.47601674334711286,False,False,衰退,模型B：切换AR(1)回归,0.015209034878518032,0.3020966131288938,True,True,过热,False,False,False
2021-05-31,0.03833085629587117,0.48716453734877563,False,False,衰退,模型B：切换AR(1)回归,-0.07581580294161633,0.6511888787034887,False,True,滞胀,True,False,False
2021-06-30,0.009062701017107936,0.47707403973762386,False,False,衰退,模型B：切换AR(1)回归,-0.13085866141261313,0.5763815527186177,False,True,滞胀,True,False,False
2021-07-31,0.022926034478410982,0.4736645567544958,False,False,衰退,模型B：切换AR(1)回归,-0.36289457854863066,0.5722241586603242,False,True,滞胀,True,False,False
2021-08-31,0.07732315225760551,0.47520059154324307,False,False,衰退,模型B：切换AR(1)回归,-0.49923757048230966,0.5749914601884514,False,True,滞胀,True,False,False
2021-09-30,0.5009105351464992,0.48283805244966427,True,False,复苏,模型B：切换AR(1)回归,-0.7528626752278097,0.6816549625772981,False,True,滞胀,False,False,False
2021-10-31,0.50144960177108,0.4879468795976175,True,False,复苏,模型B：切换AR(1)回归,-0.8003206082359351,1.2025260594110634,False,True,滞胀,False,False,False
2021-11-30,0.08552530423470515,0.49545771065853333,False,False,衰退,模型B：切换AR(1)回归,-0.6071835085297224,1.3466061083245513,False,True,滞胀,True,False,False
2021-12-31,0.023276466705937367,0.49859603192375035,False,False,衰退,模型B：切换AR(1)回归,-0.5330797709368678,0.8478991907802144,False,True,滞胀,True,False,False
2022-01-31,0.08634324539825773,0.499587088783258,False,False,衰退,模型B：切换AR(1)回归,-0.6030126933754464,0.5569846749573165,False,True,滞胀,True,False,False
2022-02-28,0.5220016969345888,0.49998921680647174,True,False,复苏,模型B：切换AR(1)回归,0.05925830646574365,0.5237384060231746,True,True,过热,True,False,False
2022-03-31,0.6316986714119053,0.4992928667839412,True,False,复苏,模型B：切换AR(1)回归,-0.6351920328229461,0.6262573978859336,False,True,滞胀,False,False,False
2022-04-30,0.9972631285817992,0.4993891426075622,True,False,复苏,模型B：切换AR(1)回归,-1.603985768098358,0.7509405690381206,False,True,滞胀,False,False,False
2022-05-31,0.6436268549808697,0.49991543917112224,True,False,复苏,模型B：切换AR(1)回归,-0.92557617610367,0.5736271347226961,False,True,滞胀,False,False,False
2022-06-30,0.42598011617163783,0.49999157726335947,False,False,衰退,模型B：切换AR(1)回归,-0.5809262335380356,0.6456671591794401,False,True,滞胀,True,False,False
2022-07-31,0.3352874577902631,0.4998120485655662,False,False,衰退,模型B：切换AR(1)回归,-0.816853178870171,0.48775060262531655,False,True,滞胀,True,False,False
2022-08-31,0.26493487713229047,0.4880750572826104,False,False,衰退,模型B：切换AR(1)回归,-0.7118240789034255,0.2245477526803068,False,True,滞胀,True,False,False
2022-09-30,0.2987794497345131,0.48377644852927193,False,False,衰退,模型B：切换AR(1)回归,-0.4272736117840345,0.14836321769747488,False,True,滞胀,True,False,False
2022-10-31,0.47287303993171276,0.4830886882047005,False,False,衰退,模型B：切换AR(1)回归,-0.6923746701885224,-0.27969376792028455,False,False,衰退,True,True,True
2022-11-30,0.6661108960957753,0.48371265940300057,True,False,复苏,模型B：切换AR(1)回归,-1.1226043040060008,-0.41130163465889225,False,False,衰退,False,True,False
2022-12-31,0.6163175582399887,0.4880595417630965,True,False,复苏,模型B：切换AR(1)回归,-1.3779806580530378,-0.29216595009516494,False,False,衰退,False,True,False
2023-01-31,0.9999443653884111,0.49777922576850137,True,False,复苏,模型B：切换AR(1)回归,-1.5854012572766853,-0.2242833196967144,False,False,衰退,False,True,False
2023-02-28,0.9999979267648839,0.4997901968318012,True,False,复苏,模型B：切换AR(1)回归,0.9469855096550213,-0.5803131643899355,True,False,复苏,True,True,True
2023-03-31,0.9903429344170458,0.4997363978220636,True,False,复苏,模型B：切换AR(1)回归,-0.2568912884664343,-0.7811808705249546,False,False,衰退,False,True,False
2023-04-30,0.5730519174582182,0.493482754323606,True,False,复苏,模型B：切换AR(1)回归,-0.6491962949695573,-1.061013296703138,False,False,衰退,False,True,False
2023-05-31,0.2577672308393171,0.48042309567216646,False,False,衰退,模型B：切换AR(1)回归,-0.876564124723372,-1.145512619802557,False,False,衰退,True,True,True
2023-06-30,0.03876996766774883,0.4757367124460307,False,False,衰退,模型B：切换AR(1)回归,-0.7736748036512059,-1.2868124836557122,False,False,衰退,True,True,True
2023-07-31,0.00959155301864506,0.47336774653379377,False,False,衰退,模型B：切换AR(1)回归,-0.7668669373744222,-1.2549563072517365,False,False,衰退,True,True,True
2023-08-31,0.005901820110622173,0.33208206571400967,False,False,衰退,模型B：切换AR(1)回归,-0.6330522539283653,-0.9945207588348539,False,False,衰退,True,True,True
2023-09-30,0.013838925410877945,0.2301707196400554,False,False,衰退,模型B：切换AR(1)回归,-0.5377478583190706,-0.9654318839590053,False,False,衰退,True,True,True
2023-10-31,0.021209206866282908,0.572058138401616,False,True,滞胀,模型B：切换AR(1)回归,-0.6639776163022562,-1.0291571202991623,False,False,衰退,True,False,False
2023-11-30,0.011336144692961745,0.16428167566138496,False,False,衰退,模型B：切换AR(1)回归,-0.5391105780275651,-1.152450198921183,False,False,衰退,True,True,True
2023-12-31,0.054927977508407666,0.5131464166147166,False,True,滞胀,模型B：切换AR(1)回归,-0.6009613027753455,-1.066560783291598,False,False,衰退,True,False,False
2024-01-31,0.5043232305307068,0.1469389826107706,True,False,复苏,模型B：切换AR(1)回归,0.8404576500847383,-1.1760044707407775,True,False,复苏,True,True,True
2024-02-29,0.5169961322680034,0.14860875183545127,True,False,复苏,模型B：切换AR(1)回归,-1.9851976182698516,-0.8033450498143826,False,False,衰退,False,True,False
2024-03-31,0.5781337787224544,0.16030844048447693,True,False,复苏,模型B：切换AR(1)回归,-0.4233825835879179,-0.9723565795454258,False,False,衰退,False,True,False
2024-04-30,0.12750775456564722,0.0928148186251023,False,False,衰退,模型B：切换AR(1)回归,-0.34130539093914813,-0.8864671639158406,False,False,衰退,True,True,True
2024-05-31,0.023044696293466355,0.057046211386046035,False,False,衰退,模型B：切换AR(1)回归,-0.5920136576039811,-0.7645641778239862,False,False,衰退,True,True,True
2024-06-30,0.005762543517688384,0.03904037314936719,False,False,衰退,模型B：切换AR(1)回归,-0.6136028452134636,-0.7243932133034235,False,False,衰退,True,True,True
2024-07-31,0.00494423791893322,0.02917049643622014,False,False,衰退,模型B：切换AR(1)回归,-0.6470565160749779,-0.645428493260259,False,False,衰退,True,True,True
2024-08-31,0.010256900252242122,0.022002627196517757,False,False,衰退,模型B：切换AR(1)回归,-0.7474175286595193,-0.7299278163596777,False,False,衰退,True,True,True
2024-09-30,0.047184847479588406,0.011295824136009134,False,False,衰退,模型B：切换AR(1)回归,-0.5492238119780597,-0.8933918595022612,False,False,衰退,True,True,True
2024-10-31,0.024528556142986373,0.006093323047010825,False,False,衰退,模型B：切换AR(1)回归,-0.49923757048230966,-0.9307955224946967,False,False,衰退,True,True,True
2024-11-30,0.014674094439557323,0.003871896395840878,False,False,衰退,模型B：切换AR(1)回归,-0.45391941636876504,-0.9127887372635621,False,False,衰退,True,True,True
2024-12-31,0.06023962957119091,0.0031713072319009858,False,False,衰退,模型B：切换AR(1)回归,-0.434470007653862,-0.9169461313218557,False,False,衰退,True,True,True
2025-01-31,0.5023029028768665,0.0034137100868324418,True,False,复苏,模型B：切换AR(1)回归,-1.870774923939594,-0.8116598379309694,False,False,衰退,False,True,False
2025-02-28,0.5021144355708772,0.0023054107525839686,True,False,复苏,模型B：切换AR(1)回归,1.3707363263591863,-1.116436628458914,True,False,复苏,True,True,True
2025-03-31,0.5025351959438268,0.0020224805714023674,True,False,复苏,模型B：切换AR(1)回归,-0.25028055311901376,-0.9917534573067268,False,False,衰退,False,True,False
2025-04-30,0.062071196023934995,0.0023514345503286467,False,False,衰退,模型B：切换AR(1)回归,-0.6513360738641383,-1.0139176365961549,False,False,衰退,True,True,True
2025-05-31,0.00849090174218049,0.0015149612033790848,False,False,衰退,模型B：切换AR(1)回归,-0.577620865864326,-1.080410174464439,False,False,衰退,True,True,True
2025-06-30,0.004940173684664444,0.0012774768204105078,False,False,衰退,模型B：切换AR(1)回归,-0.46753514892233244,-1.061013296703138,False,False,衰退,True,True,True
2025-07-31,0.008615508475487404,0.0010461747168615068,False,False,衰退,模型B：切换AR(1)回归,-0.6229390199778719,-1.0873348700508596,False,False,衰退,True,True,True
2025-08-31,0.041341579613956465,0.0008307204573916949,False,False,衰退,模型B：切换AR(1)回归,-0.6398601202051504,-1.1150465359287476,False,False,衰退,True,True,True
2025-09-30,0.4188427051845804,0.0008640216826660326,False,False,衰退,模型B：切换AR(1)回归,-0.4700634574099571,-1.0222324247127417,False,False,衰退,True,True,True
2025-10-31,0.5044965815666506,0.001156345357217255,True,False,复苏,模型B：切换AR(1)回归,-0.7376928243020684,-0.868460378684706,False,False,衰退,False,True,False
2025-11-30,0.12617778927208773,0.0019227496579427902,False,False,衰退,模型B：切换AR(1)回归,-0.7067674619281774,-0.7479346015908124,False,False,衰退,True,True,True
2025-12-31,0.045756420361503125,0.0032802367629594896,False,False,衰退,模型B：切换AR(1)回归,-0.5064339663521371,-0.6883667593089486,False,False,衰退,True,True,True
2026-01-31,0.041872074685932036,0.006429194452001656,False,False,衰退,模型B：切换AR(1)回归,-0.5797606447589069,-0.7908857511717078,False,False,衰退,True,True,True
2026-02-28,0.0586398020081583,0.008584175898157348,False,False,衰退,模型B：切换AR(1)回归,-0.6369432821244831,-0.44593799612320073,False,False,衰退,True,True,True
2026-03-31,0.12357459424850206,0.014102905400451709,False,False,衰退,模型B：切换AR(1)回归,-0.4132693496374233,-0.36975346114036883,False,False,衰退,True,True,True
